ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Age,Total_Dependents,Is_Parent,Total_Spending,Total_Purchases,Average_Spent,Tenure_Days,Total_Accepted_Cmp,Web_Ratio,Store_Ratio,Catalog_Ratio,Deals_Ratio,Ever_Accepted_Campaign,Wine_Ratio,Fruit_Ratio,Meat_Ratio,Fish_Ratio,Sweet_Ratio,Gold_Ratio,PurchaseCluster,DBSCAN_Cluster,Spending_Cluster
9386,1962,2.0,Together,50127.0,0,1,2014-05-29,88,274,0,21,4.0,6,15.0,1,5,1,6,6,0,1,0,0,0,0,0,False,False,False,True,False,63,1,1,320.0,12,26.666666666666668,4071,1,0.4166666666666667,0.5,0.0833333333333333,0.0833333333333333,1,0.85625,0.0,0.065625,0.0125,0.01875,0.046875,0,0,0
5510,1977,3.0,Married,43263.0,0,1,2012-11-21,2,262,6,61,0.0,10,102.0,3,5,2,6,5,0,0,0,0,0,0,0,False,True,False,False,False,48,1,1,441.0,13,33.92307692307692,4625,0,0.3846153846153846,0.4615384615384615,0.1538461538461538,0.2307692307692307,0,0.5941043083900227,0.0136054421768707,0.1383219954648526,0.0,0.0226757369614512,0.2312925170068027,1,0,0
873,1949,3.0,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0.0,0,34.0,6,3,4,10,8,0,1,0,0,0,0,1,False,True,False,False,False,76,2,1,1178.0,17,69.29411764705883,4676,1,0.1764705882352941,0.5882352941176471,0.2352941176470588,0.3529411764705882,1,0.932937181663837,0.0,0.0382003395585738,0.0,0.0,0.0288624787775891,1,0,0
2253,1990,2.0,Married,18929.0,0,0,2013-02-16,15,32,0,8,23.0,4,18.0,1,1,0,4,6,0,0,0,0,0,0,0,False,True,False,False,False,35,0,0,85.0,5,17.0,4538,0,0.2,0.8,0.0,0.2,0,0.3764705882352941,0.0,0.0941176470588235,0.2705882352941176,0.0470588235294117,0.2117647058823529,0,0,2
5181,1982,0.0,Single,24367.0,1,0,2013-03-20,58,2,4,2,0.0,11,5.0,1,1,0,2,9,0,0,0,0,0,0,0,False,False,True,False,False,43,1,1,24.0,3,8.0,4506,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.4583333333333333,0.2083333333333333,0,0,2
979,1975,2.0,Single,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,0,False,False,True,False,False,50,1,1,112.0,6,18.666666666666668,4534,0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,0.0535714285714285,0.0892857142857142,0.1875,0.1696428571428571,0.125,0.375,0,0,2
10390,1959,1.0,Married,26887.0,0,1,2013-02-10,27,6,7,4,3.0,4,6.0,1,1,0,3,6,0,0,0,0,0,0,0,False,True,False,False,False,66,1,1,30.0,4,7.5,4544,0,0.25,0.75,0.0,0.25,0,0.2,0.2333333333333333,0.1333333333333333,0.1,0.1333333333333333,0.2,0,0,2
4698,1983,4.0,Married,50150.0,0,0,2013-06-20,32,135,46,92,65.0,61,11.0,2,5,2,7,5,0,0,0,0,0,0,0,False,True,False,False,False,42,0,0,410.0,14,29.285714285714285,4414,0,0.3571428571428571,0.5,0.1428571428571428,0.1428571428571428,0,0.3292682926829268,0.1121951219512195,0.224390243902439,0.1585365853658536,0.148780487804878,0.0268292682926829,1,0,2
7793,1976,2.0,Together,62061.0,0,1,2013-08-31,12,641,7,84,0.0,30,38.0,3,10,4,7,6,0,1,0,0,0,0,0,False,False,False,True,False,49,1,1,800.0,21,38.095238095238095,4342,1,0.4761904761904761,0.3333333333333333,0.1904761904761904,0.1428571428571428,1,0.80125,0.00875,0.105,0.0,0.0375,0.0475,1,0,0
1745,1962,4.0,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116.0,0,12.0,1,4,6,9,1,0,0,0,0,0,0,1,True,False,False,False,False,63,0,0,1313.0,19,69.10526315789474,4462,0,0.2105263157894736,0.4736842105263157,0.3157894736842105,0.0526315789473684,0,0.5437928408225438,0.0578827113480578,0.3008377760853008,0.0883472962680883,0.0,0.0091393754760091,2,0,1
10590,1956,4.0,Together,76542.0,0,0,2013-03-30,91,794,73,556,0.0,29,14.0,1,4,8,10,2,0,0,0,0,0,0,0,False,False,False,True,False,69,0,0,1466.0,22,66.63636363636364,4496,0,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.0454545454545454,0,0.5416098226466576,0.0497953615279672,0.3792633015006821,0.0,0.019781718963165,0.0095497953615279,2,0,1
5080,1993,2.0,Single,70515.0,0,0,2013-10-21,12,420,0,452,120.5,64,126.5,1,6,6,4,2,0,0,0,0,0,0,1,False,False,True,False,False,32,0,0,1183.0,16,73.9375,4291,0,0.375,0.25,0.375,0.0625,0,0.3550295857988165,0.0,0.3820794590025359,0.1018596787827557,0.0540997464074387,0.106931530008453,2,0,1
8369,1987,2.0,Together,18227.0,1,0,2012-11-08,21,1,2,7,4.0,3,11.0,1,0,1,2,8,0,0,0,0,0,0,0,False,False,False,True,False,38,1,1,28.0,3,9.333333333333334,4638,0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.0357142857142857,0.0714285714285714,0.25,0.1428571428571428,0.1071428571428571,0.3928571428571428,0,0,2
5232,1965,2.0,Married,69139.0,0,1,2014-01-27,23,86,12,75,33.0,15,6.0,1,4,1,5,4,0,0,0,0,0,0,0,False,True,False,False,False,60,1,1,227.0,10,22.7,4193,0,0.4,0.5,0.1,0.1,0,0.3788546255506608,0.052863436123348,0.3303964757709251,0.145374449339207,0.066079295154185,0.026431718061674,0,0,1
2407,1982,2.0,Married,69109.0,0,0,2012-11-09,10,823,25,459,120.5,29,95.0,1,6,6,7,4,0,0,1,0,0,0,1,False,True,False,False,False,43,0,0,1551.5,19,81.65789473684211,4637,1,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.0526315789473684,1,0.5304543989687399,0.0161134386077989,0.2958427328391879,0.0776667740895907,0.0186915887850467,0.0612310667096358,2,0,1
3834,1962,2.0,Single,69627.0,0,1,2013-03-17,35,231,81,215,120.5,30,53.0,2,8,2,11,5,0,0,0,0,0,0,0,False,False,True,False,False,63,1,1,730.5,21,34.785714285714285,4509,0,0.3809523809523809,0.5238095238095238,0.0952380952380952,0.0952380952380952,0,0.3162217659137577,0.1108829568788501,0.2943189596167009,0.1649555099247091,0.0410677618069815,0.0725530458590006,1,0,1
7912,1978,2.0,Married,38136.0,1,0,2013-04-22,69,8,15,27,0.0,20,33.0,2,3,1,2,8,1,0,0,0,0,0,0,False,True,False,False,False,47,1,1,103.0,6,17.166666666666668,4473,1,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,1,0.0776699029126213,0.145631067961165,0.2621359223300971,0.0,0.1941747572815534,0.3203883495145631,0,0,2
7712,1946,4.0,Single,62159.0,0,0,2014-04-28,68,182,17,259,77.0,70,29.0,1,6,2,10,4,0,0,0,0,0,0,0,False,False,True,False,False,79,0,0,634.0,18,35.22222222222222,4102,0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0555555555555555,0,0.2870662460567823,0.0268138801261829,0.4085173501577287,0.1214511041009463,0.1104100946372239,0.0457413249211356,2,0,1
1065,1963,2.0,Single,80695.0,0,0,2013-12-29,85,557,81,556,120.5,37,18.0,1,5,8,5,2,0,0,0,0,0,0,0,False,False,True,False,False,62,0,0,1369.5,18,76.08333333333333,4222,0,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0555555555555555,0,0.4067177802117561,0.0591456736035049,0.4059875867104783,0.0879883169039795,0.02701715954728,0.013143483023001,2,0,1
7275,1971,3.0,Single,33316.0,1,1,2013-10-04,34,79,1,31,4.0,4,12.0,3,2,1,4,6,0,0,0,0,0,0,0,False,False,True,False,False,54,2,1,131.0,7,18.714285714285715,4308,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.4285714285714285,0,0.6030534351145038,0.0076335877862595,0.2366412213740458,0.0305343511450381,0.0305343511450381,0.0916030534351145,0,0,0
1343,1968,2.0,Together,58554.0,1,1,2012-09-26,55,368,24,68,38.0,0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,False,False,False,True,False,57,2,1,586.0,16,36.625,4681,0,0.5,0.375,0.125,0.375,0,0.6279863481228669,0.0409556313993174,0.1160409556313993,0.0648464163822525,0.0,0.1501706484641638,1,0,0
1384,1992,0.0,Married,17256.0,1,0,2013-11-23,10,6,4,14,8.0,8,22.0,2,2,1,2,8,1,0,0,0,0,0,0,False,True,False,False,False,33,1,1,62.0,5,12.4,4258,1,0.4,0.4,0.2,0.4,1,0.0967741935483871,0.064516129032258,0.2258064516129032,0.1290322580645161,0.1290322580645161,0.3548387096774194,0,0,2
9967,1974,2.0,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15.0,11,50.0,6,6,1,7,8,0,0,0,0,0,0,0,True,False,False,False,False,51,2,1,447.0,14,31.928571428571427,4435,0,0.4285714285714285,0.5,0.0714285714285714,0.4285714285714285,0,0.3579418344519016,0.0335570469798657,0.4384787472035794,0.0335570469798657,0.0246085011185682,0.1118568232662192,1,0,1
6181,1950,1.0,Together,52203.0,0,0,2012-07-31,36,488,21,238,56.0,81,28.0,1,8,7,11,6,0,0,0,0,0,0,0,False,False,False,True,False,75,0,0,912.0,26,35.07692307692308,4738,0,0.3076923076923077,0.4230769230769231,0.2692307692307692,0.0384615384615384,0,0.5350877192982456,0.0230263157894736,0.2609649122807017,0.0614035087719298,0.0888157894736842,0.0307017543859649,2,0,1
10507,1977,1.0,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0.0,7,23.0,4,2,2,7,8,0,1,0,0,0,0,0,True,False,False,False,False,48,1,1,797.0,11,72.45454545454545,4379,1,0.1818181818181818,0.6363636363636364,0.1818181818181818,0.3636363636363636,1,0.8670012547051443,0.0087829360100376,0.0865746549560853,0.0,0.0087829360100376,0.0288582183186951,1,0,0
2674,1958,3.0,Single,75154.0,0,1,2012-09-04,79,543,10,205,120.5,81,82.0,1,6,3,6,3,0,0,0,0,0,0,1,False,False,True,False,False,67,1,1,1041.5,15,69.43333333333334,4703,0,0.4,0.4,0.2,0.0666666666666666,0,0.5213634181469035,0.0096015362457993,0.1968314930388862,0.1156985117618819,0.0777724435909745,0.0787325972155544,2,0,1
2698,1976,2.0,Single,47025.0,0,1,2013-11-07,52,254,7,108,20.0,0,26.0,3,6,3,5,6,0,0,0,0,0,0,0,False,False,True,False,False,49,1,1,415.0,14,29.642857142857142,4274,0,0.4285714285714285,0.3571428571428571,0.2142857142857142,0.2142857142857142,0,0.6120481927710844,0.016867469879518,0.2602409638554216,0.0481927710843373,0.0,0.0626506024096385,1,0,0
3231,1973,2.0,Married,37971.0,1,0,2013-11-25,97,5,4,10,2.0,2,7.0,1,1,0,3,8,0,0,0,0,0,0,0,False,True,False,False,False,52,1,1,30.0,4,7.5,4256,0,0.25,0.75,0.0,0.25,0,0.1666666666666666,0.1333333333333333,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.2333333333333333,0,0,2
4096,1968,3.0,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0,True,False,False,False,False,57,1,1,187.0,9,20.77777777777778,4225,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0,0.5989304812834224,0.1016042780748663,0.1122994652406417,0.0855614973262032,0.0748663101604278,0.0267379679144385,0,0,0
10476,1958,2.0,Married,67267.0,0,1,2014-05-13,0,134,11,59,15.0,2,30.0,1,3,2,5,2,0,0,0,0,0,0,0,False,True,False,False,False,67,1,1,251.0,10,25.1,4087,0,0.3,0.5,0.2,0.1,0,0.5338645418326693,0.0438247011952191,0.2350597609561753,0.0597609561752988,0.0079681274900398,0.1195219123505976,2,0,0
5948,1975,2.0,Single,57338.0,0,1,2014-04-29,96,143,6,52,11.0,8,17.0,2,4,1,5,5,0,0,0,0,0,0,0,False,False,True,False,False,50,1,1,237.0,10,23.7,4101,0,0.4,0.5,0.1,0.2,0,0.6033755274261603,0.0253164556962025,0.2194092827004219,0.0464135021097046,0.0337552742616033,0.0717299578059071,0,0,0
9140,1960,1.0,Together,50523.0,1,1,2013-12-25,89,51,4,24,4.0,7,1.0,2,2,0,4,6,0,0,0,0,0,0,0,False,False,False,True,False,65,2,1,91.0,6,15.166666666666666,4226,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.5604395604395604,0.0439560439560439,0.2637362637362637,0.0439560439560439,0.0769230769230769,0.0109890109890109,0,0,1
10258,1965,3.0,Single,35791.0,2,1,2013-05-06,94,27,0,5,0.0,0,3.0,2,1,0,3,8,0,0,0,0,0,0,0,False,False,True,False,False,60,3,1,35.0,4,8.75,4459,0,0.25,0.75,0.0,0.5,0,0.7714285714285715,0.0,0.1428571428571428,0.0,0.0,0.0857142857142857,0,0,0
5675,1960,4.0,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,1,0,0,0,0,0,True,False,False,False,False,65,1,1,493.0,16,30.8125,4673,1,0.25,0.4375,0.3125,0.375,1,0.9310344827586208,0.0,0.0486815415821501,0.0121703853955375,0.0,0.0081135902636916,1,0,0
4743,1969,4.0,Married,56242.0,0,1,2013-03-03,72,689,8,167,11.0,8,88.0,5,8,4,11,6,0,0,0,0,0,0,0,False,True,False,False,False,56,1,1,971.0,23,42.21739130434783,4523,0,0.3478260869565217,0.4782608695652174,0.1739130434782608,0.217391304347826,0,0.709577754891864,0.0082389289392378,0.1719876416065911,0.0113285272914521,0.0082389289392378,0.0906282183316168,1,0,0
8805,1960,2.0,Single,48904.0,0,1,2012-12-02,1,283,10,38,0.0,13,27.0,4,7,2,4,8,0,0,0,0,0,0,0,False,False,True,False,False,65,1,1,371.0,13,28.53846153846154,4614,0,0.5384615384615384,0.3076923076923077,0.1538461538461538,0.3076923076923077,0,0.7628032345013477,0.0269541778975741,0.1024258760107816,0.0,0.0350404312668463,0.0727762803234501,1,0,0
1542,1975,2.0,Single,56243.0,1,2,2013-12-30,26,347,0,35,4.0,3,7.0,6,4,2,8,5,0,0,0,0,0,0,0,False,False,True,False,False,50,3,1,396.0,14,28.285714285714285,4221,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.4285714285714285,0,0.8762626262626263,0.0,0.0883838383838383,0.0101010101010101,0.0075757575757575,0.0176767676767676,1,0,0
6770,1985,2.0,Married,21355.0,1,0,2013-08-20,5,5,13,14,0.0,5,31.0,2,2,1,2,6,1,0,0,0,0,0,1,False,True,False,False,False,40,1,1,68.0,5,13.6,4353,1,0.4,0.4,0.2,0.4,1,0.0735294117647058,0.1911764705882352,0.2058823529411764,0.0,0.0735294117647058,0.4558823529411764,0,0,2
8773,1971,3.0,Together,57420.0,0,1,2013-06-25,22,280,0,18,0.0,0,24.0,3,5,1,6,7,0,1,0,0,0,0,0,False,False,False,True,False,54,1,1,322.0,12,26.833333333333332,4409,1,0.4166666666666667,0.5,0.0833333333333333,0.25,1,0.8695652173913043,0.0,0.0559006211180124,0.0,0.0,0.0745341614906832,1,0,0
10475,1970,3.0,Together,51381.5,0,1,2013-04-01,39,187,5,65,26.0,20,14.0,2,4,2,6,5,0,0,0,0,0,0,0,False,False,False,True,False,55,1,1,317.0,12,26.416666666666668,4494,0,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0,0.5899053627760252,0.0157728706624605,0.2050473186119873,0.0820189274447949,0.0630914826498422,0.0441640378548895,0,0,0
10420,1955,3.0,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2.0,9,38.0,1,4,2,3,7,0,0,0,0,0,0,0,True,False,False,False,False,70,1,1,222.0,9,24.666666666666668,4095,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,0.4279279279279279,0.063063063063063,0.2882882882882883,0.009009009009009,0.0405405405405405,0.1711711711711711,0,0,1
7514,1956,1.0,Together,54342.0,1,1,2013-07-03,74,84,10,34,11.0,10,28.0,4,3,1,4,6,0,0,0,0,0,0,0,False,False,False,True,False,69,2,1,177.0,8,22.125,4401,0,0.375,0.5,0.125,0.5,0,0.4745762711864407,0.0564971751412429,0.192090395480226,0.0621468926553672,0.0564971751412429,0.1581920903954802,0,0,1
2902,1958,2.0,Together,51381.5,1,1,2012-09-03,87,19,4,12,2.0,2,6.0,1,1,0,3,5,0,0,0,0,0,0,0,False,False,False,True,False,67,2,1,45.0,4,11.25,4704,0,0.25,0.75,0.0,0.25,0,0.4222222222222222,0.0888888888888888,0.2666666666666666,0.0444444444444444,0.0444444444444444,0.1333333333333333,0,0,1
4345,1964,1.0,Single,51381.5,1,1,2014-01-12,49,5,1,9,2.0,0,4.0,1,1,0,2,7,0,0,0,0,0,0,0,False,False,True,False,False,61,2,1,21.0,3,7.0,4208,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.238095238095238,0.0476190476190476,0.4285714285714285,0.0952380952380952,0.0,0.1904761904761904,0,0,1
793,1973,2.0,Married,20895.0,1,0,2012-10-06,24,18,3,17,3.0,0,4.0,1,2,0,3,9,0,0,0,0,0,0,0,False,True,False,False,False,52,1,1,45.0,5,9.0,4671,0,0.4,0.6,0.0,0.2,0,0.4,0.0666666666666666,0.3777777777777777,0.0666666666666666,0.0,0.0888888888888888,0,0,1
10909,1948,2.0,Married,92344.0,0,0,2014-01-15,9,992,24,556,51.0,19,119.0,0,5,10,5,1,1,0,1,0,0,0,0,False,True,False,False,False,77,0,0,1761.0,20,88.05,4205,2,0.25,0.25,0.5,0.0,1,0.5633162975582056,0.0136286201022146,0.3157296990346394,0.0289608177172061,0.0107893242475865,0.0675752413401476,2,0,1
3769,1972,4.0,Together,51381.5,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,0,False,False,False,True,False,53,1,1,42.0,4,10.5,4159,0,0.25,0.75,0.0,0.25,0,0.5952380952380952,0.0238095238095238,0.3095238095238095,0.0,0.0,0.0714285714285714,0,0,0
8702,1976,1.0,Together,26907.0,1,1,2013-08-20,10,9,1,7,0.0,3,2.0,2,1,0,3,7,0,0,0,0,0,0,0,False,False,False,True,False,49,2,1,22.0,4,5.5,4353,0,0.25,0.75,0.0,0.5,0,0.4090909090909091,0.0454545454545454,0.3181818181818182,0.0,0.1363636363636363,0.0909090909090909,0,0,1
4791,1980,2.0,Together,44964.0,1,1,2012-12-16,35,19,1,17,2.0,0,2.0,1,1,0,3,8,0,0,0,0,0,0,0,False,False,False,True,False,45,2,1,41.0,4,10.25,4600,0,0.25,0.75,0.0,0.25,0,0.4634146341463415,0.024390243902439,0.4146341463414634,0.048780487804878,0.0,0.048780487804878,0,0,1
2963,1979,2.0,Together,75507.0,0,0,2014-05-02,56,709,81,374,104.0,80,80.0,1,8,6,6,3,0,0,0,0,0,0,0,False,False,False,True,False,46,0,0,1428.0,20,71.4,4098,0,0.4,0.3,0.3,0.05,0,0.4964985994397759,0.0567226890756302,0.2619047619047619,0.072829131652661,0.0560224089635854,0.0560224089635854,2,0,1
8216,1972,3.0,Married,53761.0,1,1,2013-10-11,7,158,0,76,13.0,7,71.0,6,4,4,3,5,0,0,0,0,0,0,0,False,True,False,False,False,53,2,1,325.0,11,29.545454545454547,4301,0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.5454545454545454,0,0.4861538461538461,0.0,0.2338461538461538,0.04,0.0215384615384615,0.2184615384615384,1,0,0
8140,1973,2.0,Together,22682.0,1,0,2013-10-03,51,10,14,29,4.0,2,36.0,3,2,1,4,4,0,0,0,0,0,0,0,False,False,False,True,False,52,1,1,95.0,7,13.571428571428571,4309,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.4285714285714285,0,0.1052631578947368,0.1473684210526315,0.3052631578947368,0.0421052631578947,0.0210526315789473,0.3789473684210526,0,0,2
10146,1972,4.0,Together,38887.0,1,0,2014-03-02,17,25,1,13,0.0,0,3.0,1,1,0,3,7,0,0,0,0,0,0,0,False,False,False,True,False,53,1,1,42.0,4,10.5,4159,0,0.25,0.75,0.0,0.25,0,0.5952380952380952,0.0238095238095238,0.3095238095238095,0.0,0.0,0.0714285714285714,0,0,0
5289,1975,1.0,Single,41658.0,1,1,2012-11-09,30,8,4,12,15.0,4,29.0,2,1,1,2,4,0,0,0,0,0,0,0,False,False,True,False,False,50,2,1,72.0,4,18.0,4637,0,0.25,0.5,0.25,0.5,0,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.2083333333333333,0.0555555555555555,0.4027777777777778,0,0,2
2587,1972,4.0,Married,29791.0,1,0,2014-05-15,21,14,0,6,0.0,0,0.0,2,2,0,3,5,0,0,0,0,0,0,0,False,True,False,False,False,53,1,1,20.0,5,4.0,4085,0,0.4,0.6,0.0,0.4,0,0.7,0.0,0.3,0.0,0.0,0.0,0,0,0
4405,1956,3.0,Married,63915.0,0,2,2013-07-30,2,622,7,115,30.0,0,15.0,2,6,3,12,5,0,0,0,0,0,0,0,False,True,False,False,False,69,2,1,789.0,21,37.57142857142857,4374,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0952380952380952,0,0.788339670468948,0.008871989860583,0.1457541191381495,0.0380228136882129,0.0,0.0190114068441064,2,0,0
8663,1974,2.0,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0.0,0,1.0,1,1,0,2,6,0,0,0,0,0,0,0,True,False,False,False,False,51,2,1,15.0,3,5.0,4078,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.7333333333333333,0.0,0.2,0.0,0.0,0.0666666666666666,0,0,0
2589,1972,2.0,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8.0,5,2.0,2,2,1,3,6,0,0,0,0,0,0,0,True,False,False,False,False,53,1,1,59.0,6,9.833333333333334,4182,0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,0.423728813559322,0.0508474576271186,0.2711864406779661,0.135593220338983,0.0847457627118644,0.0338983050847457,0,0,1
3421,1968,3.0,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20.0,7,126.5,1,9,3,9,6,0,0,0,0,0,0,0,True,False,False,False,False,57,1,1,903.5,21,43.023809523809526,4474,0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0476190476190476,0,0.7028223574986165,0.0166021029330381,0.1106806862202545,0.0221361372440509,0.0077476480354178,0.140011068068622,2,0,0
10490,1969,4.0,Married,51039.0,1,1,2012-12-10,11,100,64,79,65.0,0,109.0,2,6,2,4,7,0,0,0,0,0,0,0,False,True,False,False,False,56,2,1,417.0,12,34.75,4606,0,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0,0.2398081534772182,0.1534772182254196,0.1894484412470023,0.1558752997601918,0.0,0.2613908872901678,0,0,2
4094,1961,2.0,Married,60544.0,1,1,2012-08-25,92,201,2,43,3.0,5,35.0,4,5,1,5,6,0,0,0,0,0,0,0,False,True,False,False,False,64,2,1,289.0,11,26.272727272727273,4713,0,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.3636363636363636,0,0.6955017301038062,0.0069204152249134,0.1487889273356401,0.0103806228373702,0.0173010380622837,0.1211072664359861,1,0,0
9958,1972,2.0,Married,65685.0,0,1,2014-03-29,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,0,False,True,False,False,False,53,1,1,769.0,20,38.45,4132,0,0.45,0.45,0.1,0.05,0,0.834850455136541,0.0182054616384915,0.0637191157347204,0.0,0.0091027308192457,0.0741222366710013,2,0,0
2534,1953,2.0,Married,37716.0,0,1,2014-04-21,4,97,1,41,6.0,2,41.0,2,4,1,3,7,0,0,0,0,0,0,0,False,True,False,False,False,72,1,1,188.0,8,23.5,4109,0,0.5,0.375,0.125,0.25,0,0.5159574468085106,0.0053191489361702,0.2180851063829787,0.0319148936170212,0.0106382978723404,0.2180851063829787,0,0,0
4188,1957,2.0,Single,36864.0,0,1,2012-08-13,53,204,5,39,17.0,0,89.0,3,5,2,4,8,0,0,0,0,0,0,1,False,False,True,False,False,68,1,1,354.0,11,32.18181818181818,4725,0,0.4545454545454545,0.3636363636363636,0.1818181818181818,0.2727272727272727,0,0.576271186440678,0.0141242937853107,0.1101694915254237,0.0480225988700565,0.0,0.2514124293785311,1,0,0
6613,1970,3.0,Married,44511.0,1,0,2012-10-12,39,513,7,133,46.0,14,14.0,6,8,4,8,8,0,0,0,0,0,0,0,False,True,False,False,False,55,1,1,727.0,20,36.35,4665,0,0.4,0.4,0.2,0.3,0,0.7056396148555708,0.0096286107290233,0.1829436038514443,0.0632737276478679,0.0192572214580467,0.0192572214580467,1,0,0
10827,1967,4.0,Married,36947.0,1,1,2012-08-07,49,88,3,21,4.0,1,29.0,4,3,0,4,9,0,0,0,0,0,0,0,False,True,False,False,False,58,2,1,146.0,7,20.857142857142858,4731,0,0.4285714285714285,0.5714285714285714,0.0,0.5714285714285714,0,0.6027397260273972,0.0205479452054794,0.1438356164383561,0.0273972602739726,0.0068493150684931,0.1986301369863013,0,0,0
5491,1951,3.0,Together,47352.0,0,1,2013-04-11,70,172,12,112,8.0,0,15.0,4,6,1,5,7,0,0,0,0,0,0,0,False,False,False,True,False,74,1,1,319.0,12,26.583333333333332,4484,0,0.5,0.4166666666666667,0.0833333333333333,0.3333333333333333,0,0.5391849529780565,0.0376175548589341,0.3510971786833856,0.0250783699059561,0.0,0.0470219435736677,1,0,1
8402,1953,3.0,Married,67087.0,0,1,2013-12-17,40,329,35,222,120.5,35,43.0,2,7,5,8,4,0,0,0,0,0,0,0,False,True,False,False,False,72,1,1,784.5,20,39.225,4234,0,0.35,0.4,0.25,0.1,0,0.4193753983428935,0.0446144040790312,0.2829827915869981,0.1536010197578075,0.0446144040790312,0.0548119821542383,2,0,1
8783,1950,2.0,Married,57045.0,0,1,2012-09-08,40,296,13,104,11.0,13,17.0,3,4,2,9,3,0,0,0,0,0,0,0,False,True,False,False,False,75,1,1,454.0,15,30.266666666666666,4699,0,0.2666666666666666,0.6,0.1333333333333333,0.2,0,0.6519823788546255,0.0286343612334801,0.2290748898678414,0.0242290748898678,0.0286343612334801,0.0374449339207048,2,0,0
10010,1953,4.0,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2.0,1,31.0,4,3,2,2,9,0,0,0,0,0,0,1,True,False,False,False,False,72,2,1,152.0,7,21.714285714285715,4701,0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.5714285714285714,0,0.6578947368421053,0.0131578947368421,0.1052631578947368,0.0131578947368421,0.006578947368421,0.2039473684210526,0,0,0
618,1977,4.0,Married,69389.0,0,1,2012-09-28,17,422,7,238,69.0,46,15.0,1,7,2,12,4,0,0,0,0,0,0,0,False,True,False,False,False,48,1,1,797.0,21,37.95238095238095,4679,0,0.3333333333333333,0.5714285714285714,0.0952380952380952,0.0476190476190476,0,0.5294855708908407,0.0087829360100376,0.2986198243412798,0.0865746549560853,0.0577164366373902,0.0188205771643663,2,0,1
