ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Age,Total_Dependents,Is_Parent,Total_Spending,Total_Purchases,Average_Spent,Tenure_Days,Total_Accepted_Cmp,Web_Ratio,Store_Ratio,Catalog_Ratio,Deals_Ratio,Ever_Accepted_Campaign,Wine_Ratio,Fruit_Ratio,Meat_Ratio,Fish_Ratio,Sweet_Ratio,Gold_Ratio,Engagement_Ratio,Activity_Index,Recency_Score,Tenure_Score,Lifecycle_Group
5303,1974,4.0,79632.0,0,0,2014-04-08,42,471,0,510,99.0,21,12.0,1,6,4,9,2,0,0,0,0,0,0,0,False,False,False,True,False,51,0,0,1113.0,19,58.578947368421055,4120,0,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.05263157894736842,0,0.42318059299191374,0.0,0.4582210242587601,0.0889487870619946,0.018867924528301886,0.01078167115902965,98.09523575963725,98.09523809523809,3,1,3-1
538,1989,2.0,46107.0,1,0,2014-02-10,78,31,9,27,16.0,9,33.0,1,1,1,4,3,0,0,0,0,0,0,0,False,False,True,False,False,36,1,1,125.0,6,20.833333333333332,4177,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,0.248,0.072,0.216,0.128,0.072,0.264,53.55128136472717,53.55128205128205,2,1,2-1
7922,1951,4.0,64950.0,0,1,2012-08-12,29,819,0,72,12.0,0,63.0,2,11,2,10,7,0,1,0,0,0,0,0,False,False,True,False,False,74,1,1,966.0,23,42.0,4724,1,0.4782608695652174,0.43478260869565216,0.08695652173913043,0.08695652173913043,1,0.8478260869565217,0.0,0.07453416149068323,0.012422360248447204,0.0,0.06521739130434782,162.89654610701564,162.89655172413794,4,5,4-5
5692,1989,0.0,25443.0,1,0,2012-12-22,82,1,4,3,8.0,9,7.0,1,1,0,3,8,0,0,0,0,0,0,0,False,True,False,False,False,36,1,1,32.0,4,8.0,4592,0,0.25,0.75,0.0,0.25,0,0.03125,0.125,0.09375,0.25,0.28125,0.21875,55.99999931707318,56.0,1,4,1-4
4843,1952,2.0,75127.0,0,0,2014-05-22,92,203,35,305,46.0,17,126.5,1,2,10,5,1,0,0,0,0,0,0,0,False,False,True,False,False,73,0,0,732.5,17,43.088235294117645,4076,0,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.058823529411764705,0,0.2771331058020478,0.04778156996587031,0.41638225255972694,0.06279863481228669,0.023208191126279865,0.1726962457337884,44.304347344517964,44.30434782608695,1,1,1-1
6383,1971,4.0,32892.0,1,0,2014-05-25,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,0,False,False,False,True,False,54,1,1,46.0,6,7.666666666666667,4073,0,0.5,0.5,0.0,0.3333333333333333,0,0.5652173913043478,0.0,0.32608695652173914,0.043478260869565216,0.021739130434782608,0.043478260869565216,52.21794804848785,52.217948717948715,2,1,2-1
1628,1971,2.0,71796.0,0,0,2013-10-24,54,354,21,311,120.5,75,32.0,1,9,3,4,4,0,0,0,0,0,0,0,False,False,False,True,False,54,0,0,913.5,16,57.09375,4286,0,0.5625,0.25,0.1875,0.0625,0,0.38752052545155996,0.022988505747126436,0.3404488232074439,0.1319102353585112,0.08210180623973727,0.03503010399562124,79.37036890054873,79.37037037037037,3,2,3-2
1204,1970,4.0,67536.0,0,1,2013-05-22,45,1225,0,447,23.0,71,35.0,3,11,5,11,8,0,0,0,1,0,0,0,False,True,False,False,False,55,1,1,1801.0,27,66.70370370370371,4441,1,0.4074074074074074,0.4074074074074074,0.18518518518518517,0.1111111111111111,1,0.6801776790671848,0.0,0.2481954469739034,0.012770682953914493,0.039422543031649084,0.01943364797334814,98.68888669580252,98.6888888888889,3,3,3-3
3673,1971,2.0,55239.0,0,1,2013-07-14,59,371,17,238,23.0,24,106.0,3,7,5,11,5,0,0,0,0,0,0,0,False,False,True,False,False,54,1,1,779.0,23,33.869565217391305,4388,0,0.30434782608695654,0.4782608695652174,0.21739130434782608,0.13043478260869565,0,0.4762516046213094,0.021822849807445442,0.3055198973042362,0.029525032092426188,0.03080872913992298,0.13607188703465983,74.37288009537491,74.37288135593221,3,3,3-3
760,1975,4.0,60554.0,1,0,2013-08-09,8,588,7,76,110.0,15,15.0,2,8,4,9,6,0,0,0,0,0,0,0,True,False,False,False,False,50,1,1,811.0,21,38.61904761904762,4362,0,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.09523809523809523,0,0.7250308261405672,0.008631319358816275,0.093711467324291,0.13563501849568435,0.018495684340320593,0.018495684340320593,545.2499318437585,545.25,5,3,5-3
8957,1952,1.0,64831.0,1,1,2013-06-10,51,480,81,249,75.0,81,126.5,6,6,3,5,6,0,0,0,0,0,0,0,False,False,True,False,False,73,2,1,1092.5,14,78.03571428571429,4422,0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.42857142857142855,0,0.43935926773455375,0.07414187643020595,0.22791762013729977,0.06864988558352403,0.07414187643020595,0.11578947368421053,86.70588065282587,86.70588235294117,3,3,3-3
4128,1962,4.0,56067.0,0,1,2013-07-20,51,517,12,54,16.0,6,120.0,2,7,4,7,5,0,0,0,0,0,0,0,False,False,False,True,False,63,1,1,725.0,18,40.27777777777778,4382,0,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.1111111111111111,0,0.713103448275862,0.016551724137931035,0.07448275862068965,0.022068965517241378,0.008275862068965517,0.16551724137931034,85.92156694271438,85.92156862745098,3,3,3-3
6810,1983,2.0,82025.0,0,0,2013-05-28,76,267,81,556,48.0,70,98.0,1,3,2,6,1,0,0,1,0,0,0,1,True,False,False,False,False,42,0,0,1120.0,11,101.81818181818181,4435,1,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,1,0.23839285714285716,0.07232142857142858,0.49642857142857144,0.04285714285714286,0.0625,0.0875,58.355262390062336,58.35526315789473,2,3,2-3
5386,1953,2.0,94384.0,0,0,2013-03-04,62,1111,24,556,120.5,45,126.5,0,5,8,5,2,0,1,1,1,0,0,1,False,False,False,True,False,72,0,0,1983.0,18,110.16666666666667,4520,3,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0,1,0.5602622289460414,0.012102874432677761,0.28038325769036815,0.060766515380736255,0.0226928895612708,0.0637922339889057,72.90322463059316,72.90322580645162,2,4,2-4
8700,1986,0.0,14906.0,0,0,2012-12-22,86,7,7,14,7.0,16,15.0,3,2,1,3,7,0,0,0,0,0,0,0,False,False,True,False,False,39,0,0,66.0,6,11.0,4592,0,0.3333333333333333,0.5,0.16666666666666666,0.5,0,0.10606060606060606,0.10606060606060606,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.22727272727272727,53.39534821633316,53.395348837209305,1,4,1-4
3202,1987,4.0,51563.0,0,0,2012-10-01,60,1166,0,48,0.0,0,36.0,1,4,4,10,8,0,1,1,0,0,0,0,False,True,False,False,False,38,0,0,1250.0,18,69.44444444444444,4674,2,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.05555555555555555,1,0.9328,0.0,0.0384,0.0,0.0,0.0288,77.89999870166669,77.9,2,5,2-5
1328,1982,1.0,57937.0,0,1,2014-02-16,56,261,42,144,55.0,48,126.5,3,4,4,9,3,0,0,0,0,0,0,0,False,True,False,False,False,43,1,1,676.5,17,39.794117647058826,4171,0,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.17647058823529413,0,0.3858093126385809,0.06208425720620843,0.21286031042128603,0.08130081300813008,0.07095343680709534,0.18699186991869918,74.48214152710462,74.48214285714285,3,1,3-1
8405,1979,2.0,68274.0,1,1,2013-09-30,83,135,25,51,23.0,25,46.0,2,4,2,5,3,0,0,0,0,0,0,0,True,False,False,False,False,46,2,1,305.0,11,27.727272727272727,4310,0,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.18181818181818182,0,0.4426229508196721,0.08196721311475409,0.16721311475409836,0.07540983606557378,0.08196721311475409,0.15081967213114755,51.92771021773843,51.9277108433735,1,2,1-2
6515,1977,2.0,39771.0,1,0,2013-12-06,92,6,2,18,2.0,8,14.0,1,2,0,3,4,0,0,0,0,0,0,0,False,False,False,True,False,48,1,1,50.0,5,10.0,4243,0,0.4,0.6,0.0,0.2,0,0.12,0.04,0.36,0.04,0.16,0.28,46.11956471609169,46.119565217391305,1,2,1-2
2882,1975,1.0,67893.0,0,1,2012-10-01,31,711,28,142,49.0,18,47.0,2,3,2,9,8,0,0,0,0,0,0,0,True,False,False,False,False,50,1,1,995.0,14,71.07142857142857,4674,0,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.14285714285714285,0,0.714572864321608,0.02814070351758794,0.14271356783919598,0.04924623115577889,0.018090452261306532,0.04723618090452261,150.77418868470357,150.7741935483871,4,5,4-5
7574,1979,4.0,27922.0,1,0,2014-05-10,80,11,0,13,2.0,4,11.0,1,2,0,3,4,0,0,0,0,0,0,0,False,False,False,True,False,46,1,1,41.0,5,8.2,4088,0,0.4,0.6,0.0,0.2,0,0.2682926829268293,0.0,0.3170731707317073,0.04878048780487805,0.0975609756097561,0.2682926829268293,51.099999361250006,51.1,1,1,1-1
6387,1976,4.0,52190.0,1,1,2014-05-08,39,42,0,17,0.0,0,18.0,3,2,1,3,5,1,0,0,0,0,0,0,False,False,False,True,False,49,2,1,77.0,6,12.833333333333334,4090,1,0.3333333333333333,0.5,0.16666666666666666,0.5,1,0.5454545454545454,0.0,0.22077922077922077,0.0,0.0,0.23376623376623376,104.87179218277457,104.87179487179486,4,1,4-1
5320,1973,3.0,44051.0,1,1,2013-01-29,20,79,7,58,6.0,3,18.0,4,3,1,4,6,0,0,0,0,0,0,1,True,False,False,False,False,52,2,1,171.0,8,21.375,4554,0,0.375,0.5,0.125,0.5,0,0.4619883040935672,0.04093567251461988,0.3391812865497076,0.03508771929824561,0.017543859649122806,0.10526315789473684,227.69998861500056,227.70000000000002,4,4,4-4
5048,1971,4.0,42767.0,2,0,2013-05-11,53,20,6,43,19.0,5,38.0,1,3,1,2,8,0,0,0,0,0,0,0,False,False,True,False,False,54,2,1,131.0,6,21.833333333333332,4452,0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0.15267175572519084,0.04580152671755725,0.3282442748091603,0.1450381679389313,0.03816793893129771,0.2900763358778626,83.99999841509437,84.0,3,3,3-3
8146,1976,3.0,46106.0,1,1,2014-05-11,84,30,0,8,2.0,0,14.0,1,1,1,2,6,0,0,0,0,0,0,0,False,False,False,True,False,49,2,1,54.0,4,13.5,4087,0,0.25,0.5,0.25,0.25,0,0.5555555555555556,0.0,0.14814814814814814,0.037037037037037035,0.0,0.25925925925925924,48.65476132553856,48.654761904761905,1,1,1-1
10031,1976,4.0,16927.0,1,1,2013-02-10,50,20,2,23,3.0,1,4.0,5,3,0,4,8,0,0,0,0,0,0,0,False,True,False,False,False,49,2,1,53.0,7,7.571428571428571,4542,0,0.42857142857142855,0.5714285714285714,0.0,0.7142857142857143,0,0.37735849056603776,0.03773584905660377,0.4339622641509434,0.05660377358490566,0.018867924528301886,0.07547169811320754,90.83999818320004,90.84,3,4,3-4
5748,1965,2.0,59754.0,0,1,2012-12-01,96,115,27,44,4.0,81,126.5,3,5,2,6,5,0,0,0,0,0,0,1,False,True,False,False,False,60,1,1,397.5,13,30.576923076923077,4613,0,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.23076923076923078,0,0.2893081761006289,0.06792452830188679,0.11069182389937107,0.010062893081761006,0.2037735849056604,0.3182389937106918,48.0520828327908,48.05208333333333,1,5,1-5
2134,1952,2.0,53700.0,0,1,2012-08-17,94,263,5,233,69.0,41,83.0,4,5,5,8,5,0,0,0,0,0,0,0,False,False,True,False,False,73,1,1,694.0,18,38.55555555555556,4719,0,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.2222222222222222,0,0.37896253602305474,0.007204610951008645,0.3357348703170029,0.0994236311239193,0.059077809798270896,0.11959654178674352,50.202127125509286,50.202127659574465,1,5,1-5
1523,1973,2.0,59041.0,1,1,2014-05-07,25,69,2,15,2.0,2,6.0,2,2,0,4,5,0,0,0,0,0,0,0,False,True,False,False,False,52,2,1,96.0,6,16.0,4091,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.71875,0.020833333333333332,0.15625,0.020833333333333332,0.020833333333333332,0.0625,163.63999345440027,163.64000000000001,4,1,4-1
9665,1957,4.0,54237.0,0,1,2013-04-27,48,267,3,30,4.0,0,57.0,4,5,2,5,6,0,0,0,0,0,0,0,True,False,False,False,False,68,1,1,361.0,12,30.083333333333332,4466,0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.3333333333333333,0,0.739612188365651,0.008310249307479225,0.08310249307479224,0.0110803324099723,0.0,0.15789473684210525,93.04166472829866,93.04166666666666,3,4,3-4
4640,1967,2.0,70647.0,0,1,2012-09-21,65,561,81,171,25.0,81,114.0,2,4,7,13,2,0,0,0,0,0,0,0,True,False,False,False,False,58,1,1,1033.0,24,43.041666666666664,4684,0,0.16666666666666666,0.5416666666666666,0.2916666666666667,0.08333333333333333,0,0.5430784123910939,0.07841239109390126,0.16553727008712488,0.02420135527589545,0.07841239109390126,0.11035818005808325,72.06153735289942,72.06153846153846,2,5,2-5
3635,1962,4.0,52597.0,0,1,2014-05-07,69,492,0,37,7.0,0,42.0,3,6,3,8,5,0,0,0,0,0,0,0,False,False,True,False,False,63,1,1,578.0,17,34.0,4091,0,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.17647058823529413,0,0.8512110726643599,0.0,0.06401384083044982,0.012110726643598616,0.0,0.0726643598615917,59.28985421319052,59.289855072463766,2,1,2-1
3547,1969,3.0,41021.0,1,0,2012-12-30,12,14,7,9,6.0,16,12.0,2,2,0,3,6,0,0,0,0,0,0,1,False,False,False,True,False,56,1,1,64.0,5,12.8,4584,0,0.4,0.6,0.0,0.4,0,0.21875,0.109375,0.140625,0.09375,0.25,0.1875,381.99996816666936,382.0,5,4,5-4
2456,1975,4.0,40233.0,0,1,2013-10-14,84,80,4,46,0.0,17,2.0,5,2,1,5,6,0,0,0,0,0,0,0,False,True,False,False,False,50,1,1,149.0,8,18.625,4296,0,0.25,0.625,0.125,0.625,0,0.5369127516778524,0.026845637583892617,0.3087248322147651,0.0,0.11409395973154363,0.013422818791946308,51.14285653401362,51.14285714285714,1,2,1-2
5633,1980,2.0,50183.0,1,1,2014-06-25,47,97,12,84,13.0,10,15.0,6,3,1,6,5,0,0,0,0,0,0,0,False,True,False,False,False,45,2,1,231.0,10,23.1,4042,0,0.3,0.6,0.1,0.6,0,0.4199134199134199,0.05194805194805195,0.36363636363636365,0.05627705627705628,0.04329004329004329,0.06493506493506493,85.9999981702128,86.0,3,1,3-1
7801,1959,2.0,54753.0,0,1,2013-09-12,87,197,81,227,7.0,59,126.5,3,5,2,11,4,0,0,0,0,0,0,0,False,False,False,True,False,66,1,1,697.5,18,38.75,4328,0,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.16666666666666666,0,0.2824372759856631,0.11612903225806452,0.3254480286738351,0.01003584229390681,0.08458781362007169,0.1813620071684588,49.747125864975565,49.747126436781606,1,3,1-3
10489,1973,2.0,92955.0,0,0,2013-08-19,35,693,21,556,31.0,24,84.0,1,6,7,9,2,0,0,1,1,0,0,1,False,True,False,False,False,52,0,0,1409.0,22,64.04545454545455,4352,2,0.2727272727272727,0.4090909090909091,0.3181818181818182,0.045454545454545456,1,0.4918381831085876,0.014904187366926898,0.39460610361958837,0.0220014194464159,0.017033356990773598,0.05961674946770759,124.34285359020419,124.34285714285714,4,3,4-3
7011,1973,2.0,33471.0,1,0,2012-10-12,47,43,2,27,0.0,9,12.0,3,3,0,4,7,0,0,0,0,0,0,0,False,True,False,False,False,52,1,1,93.0,7,13.285714285714286,4663,0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0,0.46236559139784944,0.021505376344086023,0.2903225806451613,0.0,0.0967741935483871,0.12903225806451613,99.21276384653694,99.2127659574468,3,5,3-5
2620,1974,4.0,34596.0,1,0,2013-04-13,48,14,0,2,0.0,0,7.0,1,1,0,2,8,0,0,0,0,0,0,1,False,True,False,False,False,51,1,1,23.0,3,7.666666666666667,4480,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.6086956521739131,0.0,0.08695652173913043,0.0,0.0,0.30434782608695654,93.33333138888894,93.33333333333333,3,4,3-4
3933,1980,2.0,44010.0,1,0,2012-10-13,46,186,36,234,86.0,72,48.0,6,10,2,6,9,0,0,0,0,0,0,0,False,False,False,True,False,45,1,1,662.0,18,36.77777777777778,4662,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0,0.2809667673716012,0.054380664652567974,0.35347432024169184,0.1299093655589124,0.10876132930513595,0.07250755287009064,101.34782388374296,101.34782608695652,3,5,3-5
10981,1988,2.0,84219.0,0,0,2014-02-02,27,434,81,400,45.0,81,45.0,1,3,4,10,1,0,0,0,0,0,0,0,False,True,False,False,False,37,0,0,1086.0,17,63.88235294117647,4185,0,0.17647058823529413,0.5882352941176471,0.23529411764705882,0.058823529411764705,0,0.3996316758747698,0.07458563535911603,0.3683241252302026,0.04143646408839779,0.07458563535911603,0.04143646408839779,154.99999425925947,155.0,4,2,4-2
1734,1968,4.0,40706.0,2,1,2013-01-17,37,59,0,11,4.0,2,5.0,4,3,0,4,7,0,0,0,0,0,0,0,False,False,False,True,False,57,3,1,81.0,7,11.571428571428571,4566,0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0,0.7283950617283951,0.0,0.13580246913580246,0.04938271604938271,0.024691358024691357,0.06172839506172839,123.40540207012428,123.40540540540542,4,4,4-4
10995,1988,1.0,15716.0,1,0,2012-11-12,8,16,5,30,8.0,7,26.0,3,3,0,4,8,0,0,0,0,0,1,0,False,True,False,False,False,37,1,1,92.0,7,13.142857142857142,4632,0,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0,0.17391304347826086,0.05434782608695652,0.32608695652173914,0.08695652173913043,0.07608695652173914,0.2826086956521739,578.9999276250091,579.0,5,5,5-5
6357,1959,1.0,59052.0,0,1,2013-11-17,29,230,35,75,63.0,57,31.0,3,7,1,7,5,0,0,0,0,0,0,0,True,False,False,False,False,66,1,1,491.0,15,32.733333333333334,4262,0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.2,0,0.4684317718940937,0.07128309572301425,0.15274949083503056,0.12830957230142567,0.11608961303462322,0.06313645621181263,146.96551217360303,146.9655172413793,4,2,4-2
9209,1971,3.0,80573.0,0,0,2012-10-14,85,829,81,430,60.0,81,15.0,1,4,6,13,2,0,0,0,0,0,0,0,False,False,False,True,False,54,0,0,1496.0,23,65.04347826086956,4661,0,0.17391304347826086,0.5652173913043478,0.2608695652173913,0.043478260869565216,0,0.554144385026738,0.05414438502673797,0.2874331550802139,0.040106951871657755,0.05414438502673797,0.010026737967914439,54.83529347252596,54.83529411764706,1,5,1-5
10286,1962,2.0,83715.0,0,0,2014-02-03,2,318,8,407,120.5,35,8.0,1,2,8,13,0,0,0,0,0,0,0,0,False,True,False,False,False,63,0,0,896.5,23,38.97826086956522,4184,0,0.08695652173913043,0.5652173913043478,0.34782608695652173,0.043478260869565216,0,0.354712771890686,0.008923591745677636,0.4539877300613497,0.13441160066926938,0.03904071388733965,0.008923591745677636,2091.9989540005226,2092.0,5,2,5-2
2611,1959,3.0,82576.0,0,0,2012-08-01,66,1206,55,445,120.5,18,18.0,1,2,4,12,1,0,0,1,0,0,0,0,False,False,False,True,False,66,0,0,1862.5,18,103.47222222222223,4735,1,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.05555555555555555,1,0.6475167785234899,0.02953020134228188,0.2389261744966443,0.0646979865771812,0.009664429530201342,0.009664429530201342,71.74242315541784,71.74242424242425,2,5,2-5
1600,1965,3.0,56962.0,2,1,2013-10-11,60,292,3,77,10.0,3,26.0,6,6,3,5,7,0,0,0,0,0,0,0,False,True,False,False,False,60,3,1,411.0,14,29.357142857142858,4299,0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.42857142857142855,0,0.7104622871046229,0.0072992700729927005,0.1873479318734793,0.024330900243309004,0.0072992700729927005,0.06326034063260341,71.64999880583336,71.65,2,2,2-2
3308,1952,2.0,35704.0,1,1,2014-01-03,54,30,9,12,2.0,11,30.0,3,2,0,4,4,0,0,0,0,0,0,0,False,True,False,False,False,73,2,1,94.0,6,15.666666666666666,4215,0,0.3333333333333333,0.6666666666666666,0.0,0.5,0,0.3191489361702128,0.09574468085106383,0.1276595744680851,0.02127659574468085,0.11702127659574468,0.3191489361702128,78.05555411008234,78.05555555555556,3,2,3-2
5407,1954,2.0,53103.0,0,1,2013-09-12,70,729,17,133,11.0,0,126.5,5,10,6,7,7,1,0,0,0,0,0,0,False,False,False,True,False,71,1,1,1016.5,23,44.19565217391305,4328,1,0.43478260869565216,0.30434782608695654,0.2608695652173913,0.21739130434782608,1,0.7171667486473192,0.016724053123462864,0.1308411214953271,0.010821446138711265,0.0,0.12444663059517953,61.828570545306135,61.82857142857143,2,3,2-3
2166,1960,1.0,46779.0,1,1,2013-07-12,55,12,1,3,0.0,0,7.0,1,0,1,2,4,0,0,0,0,0,0,0,False,False,False,False,True,65,2,1,23.0,3,7.666666666666667,4390,0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.0,0.0,0.30434782608695654,79.81818036694217,79.81818181818181,3,3,3-3
3955,1965,2.0,4861.0,0,0,2014-06-22,20,2,1,1,1.0,0,1.0,0,0,0,0,13,0,0,0,0,0,0,0,True,False,False,False,False,60,0,0,6.0,0,6.0,4045,0,,,,,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,202.2499898875005,202.25,4,1,4-1
6634,1979,3.0,33462.0,1,0,2013-08-07,78,22,3,18,0.0,0,11.0,1,2,0,3,7,0,0,0,0,0,0,0,True,False,False,False,False,46,1,1,54.0,5,10.8,4364,0,0.4,0.6,0.0,0.2,0,0.4074074074074074,0.05555555555555555,0.3333333333333333,0.0,0.0,0.2037037037037037,55.948717231426706,55.94871794871795,2,3,2-3
3056,1978,2.0,63693.0,0,1,2013-10-14,63,587,43,337,42.0,81,54.0,3,11,6,9,6,0,0,0,0,0,0,0,True,False,False,False,False,47,1,1,1144.0,26,44.0,4296,0,0.4230769230769231,0.34615384615384615,0.23076923076923078,0.11538461538461539,0,0.5131118881118881,0.037587412587412584,0.2945804195804196,0.03671328671328671,0.07080419580419581,0.0472027972027972,68.1904751080877,68.19047619047619,2,2,2-2
5718,1950,2.0,80763.0,0,0,2013-08-15,17,674,81,108,120.5,42,126.5,1,5,10,6,3,0,0,1,1,0,0,1,False,True,False,False,False,75,0,0,1152.0,21,54.857142857142854,4356,2,0.23809523809523808,0.2857142857142857,0.47619047619047616,0.047619047619047616,1,0.5850694444444444,0.0703125,0.09375,0.10460069444444445,0.036458333333333336,0.10980902777777778,256.23527904498354,256.2352941176471,5,3,5-3
6872,1974,4.0,65352.0,0,1,2013-08-21,43,284,3,84,4.0,7,23.0,2,4,2,8,4,0,0,0,0,0,0,0,False,True,False,False,False,51,1,1,405.0,14,28.928571428571427,4350,0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,0.7012345679012346,0.007407407407407408,0.2074074074074074,0.009876543209876543,0.01728395061728395,0.056790123456790124,101.16278834505144,101.16279069767442,3,3,3-3
8164,1978,4.0,82170.0,0,0,2013-11-25,13,1023,81,556,49.0,55,37.0,1,5,6,7,2,0,0,0,0,0,0,0,False,True,False,False,False,47,0,0,1801.0,18,100.05555555555556,4254,0,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.05555555555555555,0,0.5680177679067185,0.044975013881177126,0.308717379233759,0.027207107162687396,0.03053858967240422,0.020544142143253747,327.23074405917356,327.2307692307692,5,2,5-2
4580,1969,2.0,75759.0,0,0,2013-10-25,46,1225,22,556,89.0,81,126.5,1,9,7,9,5,1,0,1,1,0,0,1,False,True,False,False,False,56,0,0,2099.5,25,83.98,4285,3,0.36,0.36,0.28,0.04,1,0.5834722552988807,0.01047868540128602,0.26482495832341035,0.04239104548702072,0.03858061443200762,0.06025244105739462,93.15217188799627,93.15217391304347,3,2,3-2
9305,1976,1.0,79689.0,0,0,2013-05-12,65,311,26,556,120.5,37,121.0,1,4,9,13,2,0,0,0,0,0,0,0,False,False,True,False,False,49,0,0,1171.5,26,45.05769230769231,4451,0,0.15384615384615385,0.5,0.34615384615384615,0.038461538461538464,0,0.26547161758429366,0.022193768672641914,0.4746052069995732,0.10285958173282117,0.03158344003414426,0.10328638497652583,68.47692202343197,68.47692307692309,2,3,2-3
453,1956,4.0,35340.0,1,1,2014-06-29,1,27,0,12,0.0,1,5.0,2,2,0,3,5,0,0,0,0,0,0,0,False,False,False,False,True,69,2,1,45.0,5,9.0,4038,0,0.4,0.6,0.0,0.4,0,0.6,0.0,0.26666666666666666,0.0,0.022222222222222223,0.1111111111111111,4037.995962004038,4038.0,5,1,5-1
8545,1954,2.0,85683.0,0,0,2014-03-21,6,1225,17,311,45.0,69,51.0,1,2,4,10,1,0,1,1,1,1,0,1,True,False,False,False,False,71,0,0,1718.0,16,107.375,4138,4,0.125,0.625,0.25,0.0625,1,0.7130384167636787,0.00989522700814901,0.1810244470314319,0.02619324796274738,0.040162980209545986,0.029685681024447033,689.6665517222414,689.6666666666666,5,1,5-1
9850,1972,1.0,24884.0,1,0,2012-11-29,32,3,6,7,0.0,0,3.0,1,0,0,3,7,0,0,0,0,0,0,0,False,True,False,False,False,53,1,1,19.0,3,6.333333333333333,4615,0,0.0,1.0,0.0,0.3333333333333333,0,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.0,0.0,0.15789473684210525,144.21874549316422,144.21875,4,5,4-5
7378,1981,3.0,42021.0,1,0,2012-08-31,34,393,5,136,7.0,5,27.0,5,10,1,6,9,1,0,0,0,0,0,0,False,False,False,True,False,44,1,1,573.0,17,33.705882352941174,4705,1,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.29411764705882354,1,0.6858638743455497,0.008726003490401396,0.23734729493891799,0.012216404886561954,0.008726003490401396,0.04712041884816754,138.3823488711074,138.38235294117646,4,5,4-5
7646,1989,2.0,64449.0,1,0,2014-02-18,70,218,63,282,120.5,35,70.0,4,5,3,12,4,0,0,0,0,0,0,0,False,False,True,False,False,36,1,1,788.5,20,39.425,4169,0,0.25,0.6,0.15,0.2,0,0.27647431832593533,0.07989854153455929,0.35764109067850347,0.15282181357006974,0.04438807863031072,0.08877615726062144,59.55714200632654,59.55714285714286,2,1,2-1
1640,1954,2.0,64587.0,1,1,2014-06-22,49,66,0,16,0.0,6,20.0,2,1,1,4,3,0,0,0,0,0,0,0,True,False,False,False,False,71,2,1,108.0,6,18.0,4045,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0,0.6111111111111112,0.0,0.14814814814814814,0.0,0.05555555555555555,0.18518518518518517,82.5510187234486,82.55102040816325,3,1,3-1
